disk_id,ds,model,S1,S5,S9,S12,S170,S171,S172,S173,S174,S180,S183,S184,S187,S188,S194,S195,S196,S197,S198,S199,S206,fault
25111,20190325,MB1,0.0,0.0,0.2271076381245872,0.0007659411501882,0.0,0.0,0.0,0.0,0.0,2.4530075187969925e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,,0
33701,20181202,MC1,0.0,0.0,0.2482207058478245,0.0005106274334588,0.0,0.0,0.0,0.0268299036207345,0.0012799414883891,5.0236842105263164e-08,0.0,0.0,0.0,1.776251729209031e-07,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
109100,20180302,MC1,0.0,0.0,0.129796756915401,0.0005106274334588,0.0,0.0,0.0,0.0151081010679864,0.0027427317608337,5.0236842105263164e-08,0.0,0.0,0.0,5.594493635304034e-09,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
41351,20180811,MA1,0.0999999999790452,0.0,0.6811211387482574,0.0011169975106912,0.0,0.0,0.0,0.0,0.0060340098738343,0.0161464935902255,0.0,0.0,0.0,0.0,0.2962962962962963,0.261611971333787,0.0,0.0,0.0,0.0,,0
48017,20180526,MC1,1.047737896466808e-09,0.0003307242861867,0.1691613471274488,0.0005744558626412,0.0003307242861867,0.0029702970297029,0.0,0.0640791872883563,0.0025598829767782,5.0225563909774443e-08,0.0,0.0,0.0,4.89518193089103e-08,0.4629629629629629,0.0,0.0003307242861867,0.0,0.0,0.0,,0
33912,20180530,MA2,0.0,0.0,0.4568933890967789,0.0004148847896853,0.0,0.0,0.0,0.0,0.0009142439202779,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,,0
1230,20190605,MA1,0.0999999999790452,0.0,0.8115782522562184,0.0008616837939618,0.0,0.0,0.0,0.0,0.0045712196013896,0.0161464935902255,0.0,0.0,0.0,4.195870226478026e-09,0.3518518518518518,0.613436961764033,0.0,0.0,0.0,0.0,,0
111512,20191014,MC1,0.0,0.0001102414287289,0.3416428204563798,0.0010212548669177,0.0001102414287289,0.0009900990099009,0.0,0.1133107580098984,0.0045712196013896,5.023308270676692e-08,0.0,0.0,0.0,4.195870226478026e-09,0.3703703703703703,0.0,0.0001102414287289,0.0,0.0,0.0,,0
37159,20181015,MA1,0.0999999999790452,0.0,0.8192824125027515,0.0010212548669177,0.0,0.0,0.0,0.0,0.0053026147376119,0.0161464935902255,0.0,0.0,0.0,1.3986234088260084e-09,0.3333333333333333,0.2700646564387244,0.0,0.0,0.0,6.799238213350576e-07,,0
15699,20180626,MA1,0.0999999999790452,0.0,0.2464414116956489,0.0,0.0,0.0,0.0,0.0,0.0,0.0161464935902255,0.0,0.0,0.0,0.0,0.3148148148148147,0.0,0.0,0.0,0.0,0.0,,0
13547,20190625,MB1,0.0,0.0,0.3169344779514271,0.0008297695793706,0.0,0.0,0.0,0.0,0.0,2.4364661654135343e-08,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,,0
173280,20180725,MC1,2.095475792933616e-10,0.0039686914342409,0.0925049526744442,0.0003829705750941,0.0039686914342409,0.0,0.0,0.0005209690023443,0.0014627902724446,5.01015037593985e-08,0.0,0.0,9.667407870408611e-07,2.797246817652017e-08,0.3703703703703703,0.0,0.0039686914342409,0.0,0.0434782608695652,0.0,,0
10948,20190106,MC1,0.0,0.0,0.1724264436128842,0.0006701985064147,0.0,0.0,0.0,0.062255795780151,0.0036569756811117,5.0236842105263164e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,,0
106328,20180314,MA2,0.0,0.0,0.589515004769242,0.0002872279313206,0.0,0.0,0.0,0.0,0.0007313951362223,0.0,0.0,0.0,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0,0.0,,0
108979,20180930,MC1,0.0,0.0,0.08338836304938,0.0008297695793706,0.0,0.0,0.0,0.0138056785621255,0.0045712196013896,5.0236842105263164e-08,0.0,0.0,0.0,1.3986234088260084e-09,0.4259259259259259,0.0,0.0,0.0,0.0,0.0,,0
33489,20180227,MA2,0.0,0.0,0.394196199280945,0.0002553137167294,0.0,0.0,0.0,0.0,0.0009142439202779,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
7315,20180829,MC2,0.0,0.0,0.0523882896764252,0.0013084827982383,0.0,0.0,0.0,0.0028653295128939,0.0073139513622234,2.8819548872180453e-08,0.0,0.0,0.0,4.6154572491258286e-08,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
82156,20181012,MC1,0.0,0.0009921728585602,0.217073886565412,0.0012446543690559,0.0009921728585602,0.0,0.0,0.0961187809325345,0.0058511610897787,5.0203007518797e-08,0.0,0.0,0.0,1.468554579267309e-07,0.4814814814814814,0.0,0.0009921728585602,0.0,0.0,0.0,,0
35768,20180105,MA2,0.0,0.0,0.3754677525863966,0.0020744239484266,0.0,0.0,0.0,0.0,0.0115194733955019,0.0,0.0,0.0,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0,9.246963970156784e-05,,0
120699,20181229,MC1,0.0,0.0,0.220962653166043,0.0005744558626412,0.0,0.0,0.0,0.0450638187027871,0.0031084293289449,5.0236842105263164e-08,0.0,0.0,0.0,1.3986234088260084e-09,0.3888888888888888,0.0,0.0,0.0,0.0,0.0,,0
24137,20180404,MC1,0.0,0.0,0.1238168611049967,0.0004787132188676,0.0,0.0,0.0,0.0237040896066684,0.0020113366246114,5.0236842105263164e-08,0.0,0.0,0.0,4.4755949082432274e-08,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,,0
21365,20191204,MA2,0.0,0.0,0.8876660063100741,0.0027446224548413,0.0,0.0,0.0,0.0,0.0151764490766136,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
37190,20180425,MA1,0.0999999999790452,0.0001102414287289,0.6375009171619341,0.0013084827982383,0.0,0.0,0.0,0.0,0.0071311025781678,0.0161464935902255,0.0,0.0,0.0,0.0,0.2592592592592592,0.0155605644414692,0.0001102414287289,0.0,0.0,0.0,,0
106553,20191118,MC1,0.0,0.0,0.1904211607601438,0.0009255122231441,0.0,0.0,0.0,0.1833810888252149,0.0020113366246114,5.0236842105263164e-08,0.0,0.0,0.0,1.5664582178851297e-07,0.5,0.0,0.0,0.0,0.0,0.0,,0
42364,20190408,MA1,0.0999999999790452,0.0,0.8657458360848191,0.0008616837939618,0.0,0.0,0.0,0.0,0.004388370817334,0.0161464935902255,0.0,0.0,0.0,0.0,0.2407407407407407,0.9019332596121964,0.0,0.0,0.0,0.0,,0
2271,20190917,MA2,0.0,0.0,0.6590542226135446,0.0006063700772323,0.0,0.0,0.0,0.0,0.0031084293289449,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,1.665813362270891e-05,,0
117587,20181211,MA2,0.0,0.0,0.5703830068236848,0.0007021127210059,0.0,0.0,0.0,0.0,0.002194185408667,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
59135,20180124,MA2,0.0,0.0,0.5214799324968816,0.0003191421459117,0.0,0.0,0.0,0.0,0.0009142439202779,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,,0
42344,20190630,MB1,0.0,0.0,0.3569961112333993,0.00054254164805,0.0,0.0,0.0,0.0,0.0,2.4488721804511283e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,,0
174662,20190526,MC1,0.0,0.0001102414287289,0.242222466798738,0.0005106274334588,0.0001102414287289,0.0009900990099009,0.0,0.0184943995832248,0.0018284878405558,5.023308270676692e-08,0.0,0.0,0.0,1.468554579267309e-07,0.4259259259259259,0.0,0.0001102414287289,0.0,0.0,0.0,,0
172298,20180125,MC1,0.0,0.0,0.1200931836525056,0.0005744558626412,0.0,0.0,0.0,0.0195363375879135,0.0031084293289449,5.0236842105263164e-08,0.0,0.0,0.0,1.3986234088260084e-09,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,,0
11801,20191204,MB2,0.0,0.0,0.5624036979969184,0.0006382842918235,0.0,0.0,0.0,0.0,0.0,5.7545112781954896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
3524,20190219,MB1,0.0,0.0,0.024818401937046,0.0001276568583647,0.0,0.0,0.0,0.0,0.0,2.4541353383458652e-08,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,,0
8172,20180505,MB1,0.0,0.0,0.1366571281825519,0.0005744558626412,0.0,0.0,0.0,0.0,0.0,2.4454887218045117e-08,0.0,0.0,0.0,0.0,0.537037037037037,0.0,0.0,0.0,0.0,0.0,,0
190386,20181025,MC1,0.0,0.0,0.1407843568860518,0.0006063700772323,0.0,0.0,0.0,0.0507944777285751,0.0032912781130005,5.0236842105263164e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,,0
67752,20180924,MC1,0.0,0.0001102414287289,0.1351713258492919,0.0004148847896853,0.0001102414287289,0.0009900990099009,0.0,0.0059911435269601,0.0016456390565002,5.023308270676692e-08,0.0,0.0,0.0,1.3706509406494886e-07,0.4814814814814814,0.0,0.0001102414287289,0.0,0.0,0.0,,0
13088,20190620,MC2,2.3283064365929065e-11,0.0003307242861867,0.1559909017536136,0.0014999680857854,0.0003307242861867,0.0,0.0,0.0416775201875488,0.0080453464984457,2.880827067669173e-08,0.0,0.0,0.0,5.8742183170692365e-08,0.8148148148148148,2.3758270324877916e-10,0.0003307242861867,0.0,0.0,0.0,,0
179961,20190504,MC1,0.0,0.0,0.3001871010345586,0.0006382842918235,0.0,0.0,0.0,0.026048450117218,0.0029255805448893,5.0236842105263164e-08,0.0,0.0,0.0,1.1188987270608069e-08,0.3703703703703703,0.0,0.0,0.0,0.0,0.0,,0
42108,20180303,MA2,0.0,0.0,0.4285897718101108,0.0004787132188676,0.0,0.0,0.0,0.0,0.0012799414883891,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,,0
17860,20190519,MA1,0.0999999999790452,0.0002204828574578,0.8043877026927875,0.0013403970128295,0.0,0.0039603960396039,0.0,0.0,0.0073139513622234,0.0161464935902255,0.0,0.0,0.0,0.0,0.2407407407407407,0.3103771768225037,0.0002204828574578,0.0,0.0,0.0,,0
163316,20190421,MC1,0.0,0.0001102414287289,0.3381392618680754,0.0007340269355971,0.0001102414287289,0.0009900990099009,0.0,0.0612138577754623,0.0040226732492228,5.023308270676692e-08,0.0,0.0,0.0,2.6573844767694164e-08,0.4074074074074074,0.0,0.0001102414287289,0.0,0.0,0.0,,0
